"","optimus_id","age","vh14p","vh12g","vote","prob"
"13851",449710,86,"0","0",0,0.0133796380942462
"13852",277839,64,"1","1",1,0.847337805226483
"13853",680662,58,"0","0",0,0.0115472282679572
"13854",191061,36,"0","0",0,0.00578597709537108
"13855",452184,29,"0","0",0,0.0314361931144209
"13856",906188,33,"0","0",0,0.0298716065770788
"13857",633579,61,"0","1",1,0.514999580151599
"13858",1073805,60,"0","0",1,0.596265261511101
"13859",179145,53,"0","1",0,0.252705773261048
"13860",582666,28,"0","0",0,0.0152846789463213
"13861",445358,38,"0","0",0,0.337780970105498
"13862",571692,36,"0","1",0,0.0980694409519146
"13863",477271,76,"0","1",1,0.963026025198362
"13864",512169,26,"0","0",0,0.00615342127566801
"13865",390585,27,"0","0",0,0.00439260698118319
"13866",975998,57,"0","1",1,0.953820967095237
"13867",650622,62,"0","0",0,0.0866365177777171
"13868",532794,43,"0","0",0,0.0120426273333025
"13869",647311,39,"0","0",0,0.178752759520083
"13870",742147,53,"0","1",1,0.969828734995965
"13871",605138,36,"0","0",0,0.00790934258126189
"13872",45530,29,"0","0",0,0.0102046827107148
"13873",272875,35,"0","0",0,0.0195761344333355
"13874",767845,50,"0","1",1,0.831637637090444
"13875",152178,61,"0","0",0,0.0189750893815677
"13876",482469,79,"0","0",0,0.042935422266837
"13877",564895,42,"0","0",1,0.478081573560271
"13878",314291,26,"0","0",0,0.0101736962705799
"13879",171497,47,"0","0",0,0.0130213919048142
"13880",146871,54,"0","0",0,0.00899258932338925
"13881",96256,51,"0","1",0,0.209585616051129
"13882",523990,52,"0","0",0,0.00760592227246754
"13883",48868,40,"0","0",0,0.0143462699191243
"13884",67124,67,"0","1",0,0.334877365092919
"13885",191747,22,"0","0",0,0.00488183413390887
"13886",927880,88,"1","1",1,0.994760230521697
"13887",998747,40,"0","0",0,0.0152323286197867
"13888",194398,35,"0","0",0,0.291386323692722
"13889",350567,58,"0","0",0,0.0115556925448364
"13890",553250,45,"0","0",0,0.295032292446476
"13891",569136,38,"0","0",0,0.0492365363616296
"13892",419258,45,"0","0",0,0.00848738379855581
"13893",1093143,37,"0","0",0,0.0133272423018628
"13894",374777,83,"1","1",1,0.993182690722858
"13895",499547,33,"0","0",0,0.00861454602379864
"13896",667181,44,"0","0",0,0.010409151632125
"13897",785721,42,"0","0",0,0.120708885292211
"13898",887941,32,"0","0",0,0.123131612090665
"13899",282644,49,"0","1",0,0.274462587956665
"13900",50862,50,"0","0",1,0.480056280961685
"13901",660173,38,"0","0",1,0.401128407835949
"13902",870079,56,"0","0",0,0.00920817183906748
"13903",1030116,71,"0","1",1,0.666351313571452
"13904",510435,37,"0","0",0,0.0150170028227013
"13905",159468,39,"0","0",0,0.00714117648994581
"13906",688,30,"0","0",0,0.00573350284804503
"13907",641025,73,"0","1",1,0.973430036070464
"13908",754253,45,"0","0",0,0.0134246702533293
"13909",979064,29,"0","0",0,0.0967472136635788
"13910",203965,64,"0","0",0,0.0881946533062913
"13911",40371,59,"0","0",0,0.0113061796076986
"13912",942005,25,"0","0",0,0.00868203388686728
"13913",783933,36,"0","0",0,0.0173819384223084
"13914",163339,80,"0","0",0,0.0260333507130397
"13915",670484,60,"0","0",0,0.0258674713021311
"13916",642048,49,"0","0",0,0.237176958661193
"13917",141570,38,"0","0",0,0.0079640225350259
"13918",542855,37,"0","0",0,0.17192198022992
"13919",568488,75,"0","0",0,0.0234050303327655
"13920",312885,61,"0","1",1,0.401559824855983
"13921",523794,71,"0","0",0,0.0146116627609634
"13922",1084813,50,"0","1",1,0.45575461140068
"13923",190658,35,"0","0",0,0.00543394351730937
"13924",1099704,63,"0","1",1,0.512285278665896
"13925",48035,45,"0","0",0,0.011366913542972
"13926",674849,24,"0","0",0,0.00573473960760087
"13927",240422,26,"0","0",0,0.0116103226469562
"13928",923983,85,"1","1",1,0.994984277386403
"13929",563975,44,"0","0",0,0.377108833313348
"13930",606919,46,"0","0",1,0.495332485780489
"13931",549065,63,"1","1",1,0.991345294825507
"13932",408742,64,"0","0",0,0.148055714497455
"13933",165961,57,"0","0",0,0.0139042512824451
"13934",134002,41,"0","1",1,0.497713102681533
"13935",889742,79,"0","1",1,0.647119288691759
"13936",684691,86,"1","1",1,0.99396475078228
"13937",854407,76,"0","1",1,0.966021041296027
"13938",1045265,46,"0","0",1,0.468193388365223
"13939",669279,64,"0","0",0,0.0216999831988633
"13940",295279,34,"0","1",0,0.0309895022769326
"13941",539651,39,"0","1",1,0.479847751959071
"13942",365596,62,"0","0",0,0.00860873171954811
"13943",461305,25,"0","0",0,0.0163815170051108
"13944",1057195,91,"1","1",1,0.995502142261287
"13945",176113,36,"0","0",1,0.402082069710987
"13946",336504,80,"1","1",1,0.994085588433927
"13947",1055297,59,"1","1",1,0.863522154346648
"13948",990802,61,"0","1",1,0.671457689592877
"13949",577076,44,"0","0",0,0.226371383022142
"13950",829046,89,"0","1",1,0.725490046504011
"13951",271903,38,"0","0",1,0.423404503756731
"13952",980722,68,"0","0",0,0.0152549521703249
"13953",97095,85,"0","0",0,0.0269550410584166
"13954",152378,34,"0","0",0,0.0117019213735036
"13955",981557,44,"0","0",1,0.451793222355396
"13956",241078,56,"1","1",1,0.991916054627319
"13957",1072484,61,"0","0",0,0.0246113315627424
"13958",591186,92,"0","1",0,0.327120485277858
"13959",279322,38,"0","0",0,0.00685482707851237
"13960",455386,85,"0","0",1,0.644900010428974
"13961",945659,57,"0","0",0,0.0130217837533463
"13962",905408,34,"1","1",1,0.991525595464578
"13963",935174,33,"0","0",0,0.0358089619955905
"13964",321166,63,"0","1",0,0.309544377565572
"13965",400060,54,"0","0",0,0.0186020028409393
"13966",494163,78,"0","0",0,0.024687562431675
"13967",370089,66,"0","1",0,0.36059838300338
"13968",311599,44,"0","0",0,0.00943399492324479
"13969",399174,37,"0","0",0,0.0736833841392989
"13970",821091,60,"0","0",1,0.56583912825075
"13971",115419,82,"0","0",0,0.135344603858187
"13972",278645,27,"0","0",0,0.00553661041189687
"13973",208847,52,"0","1",0,0.240565934357589
"13974",1030502,54,"0","0",0,0.0572047822780632
"13975",491353,69,"1","1",1,0.995228841518147
"13976",205642,22,"0","0",0,0.00594464712211184
"13977",930570,30,"0","0",0,0.0138009517435839
"13978",273249,71,"0","0",0,0.0181820324311109
"13979",806449,53,"0","1",1,0.554523636384624
"13980",200579,56,"0","0",0,0.0230725085113059
"13981",530426,67,"0","0",0,0.241688045365537
"13982",114893,67,"0","0",0,0.269192685400053
"13983",1011861,60,"0","0",0,0.172133809298243
"13984",168633,29,"0","0",0,0.00748979883182351
"13985",944951,24,"0","0",0,0.00626726966833372
"13986",697628,53,"0","0",1,0.517465988232279
"13987",733804,37,"0","0",0,0.00693278503316897
"13988",605225,69,"0","0",1,0.480850932429642
"13989",390451,36,"0","0",0,0.00651878184954665
"13990",598817,71,"0","1",1,0.97866502937265
"13991",558859,51,"0","0",0,0.00881026311471471
"13992",931804,42,"0","0",0,0.0264413637099955
"13993",23332,49,"0","1",1,0.964490710006516
"13994",979654,23,"0","0",0,0.00424236202544853
"13995",1087462,59,"0","0",1,0.546432375274617
"13996",1017060,41,"0","1",1,0.493624236602595
"13997",965809,36,"0","0",0,0.0125615877888073
"13998",1024684,42,"0","1",1,0.96124234908622
"13999",310590,40,"0","0",0,0.0111298147824476
"14000",774988,90,"1","1",1,0.995367777896973
"14001",9672,26,"0","0",0,0.01352929713789
"14002",351197,21,"0","0",0,0.00684258609688366
"14003",1075036,69,"0","0",1,0.608553603648859
"14004",847904,64,"0","0",0,0.0275418820105642
"14005",889349,23,"0","0",0,0.0151595145067544
"14006",171521,29,"0","0",0,0.00586424810861474
"14007",843187,27,"0","0",0,0.00718642209104543
"14008",929504,20,"0","0",0,0.00680566660926109
"14009",883539,51,"0","1",0,0.335114145635056
"14010",821722,73,"0","0",0,0.0200055806475087
"14011",317312,38,"0","0",0,0.00739574162291674
"14012",556726,22,"0","0",0,0.0125687169116973
"14013",1102798,61,"0","0",0,0.016598392283325
"14014",863733,46,"0","0",0,0.00914579885005383
"14015",307551,41,"0","1",1,0.518994335984252
"14016",754681,74,"0","0",0,0.0223814400742033
"14017",168842,27,"0","0",0,0.00619816379319095
"14018",758953,45,"0","1",1,0.961151122698552
"14019",605815,73,"0","0",0,0.0190058390846395
"14020",584495,22,"0","0",0,0.00789332373456872
"14021",1023241,68,"0","0",1,0.558977603200902
"14022",736768,79,"0","1",1,0.979206473671741
"14023",322336,68,"0","0",0,0.0233135669926933
"14024",275144,45,"0","1",0,0.128690856432371
"14025",934787,52,"0","0",0,0.0123807803260169
"14026",480794,70,"0","0",0,0.0148269616198784
"14027",21232,59,"0","1",1,0.457299609889344
"14028",287095,58,"0","0",0,0.00870406333163045
"14029",225977,24,"0","0",0,0.00658556388518255
"14030",395023,32,"0","0",0,0.0109891657316069
"14031",993333,56,"0","1",1,0.59027288751437
"14032",1030684,65,"0","0",0,0.0360031190542407
"14033",814787,52,"0","1",1,0.708837711112321
"14034",529934,48,"0","0",0,0.00876772164121804
"14035",810895,68,"0","1",1,0.983377624184939
"14036",838715,53,"0","0",0,0.0156244605087615
"14037",307469,68,"0","0",0,0.264182575494528
"14038",205916,54,"0","0",0,0.0131210912939761
"14039",812927,59,"0","0",0,0.0362165174027789
"14040",847475,66,"0","1",1,0.966827039310578
"14041",963871,33,"0","0",0,0.334555707976235
"14042",45678,23,"0","0",0,0.0130147065510828
"14043",435105,66,"0","0",0,0.226420868143107
"14044",242657,51,"0","0",0,0.015872278980785
"14045",9862,26,"0","0",0,0.0237661919171158
"14046",101645,38,"0","0",0,0.0144859145307792
"14047",581127,48,"0","0",0,0.00832145762316622
"14048",835881,58,"0","1",1,0.496442198787875
"14049",14049,69,"1","1",1,0.98845712465717
"14050",361891,65,"0","0",0,0.193743841907088
"14051",469645,42,"0","1",0,0.290525443704279
"14052",42731,36,"0","0",0,0.11815111979055
"14053",39157,32,"0","0",0,0.00528120314585567
"14054",591589,54,"0","1",0,0.140744792324489
"14055",319659,34,"1","1",1,0.785463564444387
"14056",253811,39,"0","0",0,0.00762311641310899
"14057",290479,50,"0","0",0,0.0626325457319033
"14058",246076,26,"0","0",0,0.0100287661873732
"14059",962730,67,"1","1",1,0.994835140805172
"14060",479774,66,"0","0",0,0.0133353710118242
"14061",70611,47,"0","0",0,0.00544754688508563
"14062",154377,76,"0","0",0,0.194673119201036
"14063",418341,37,"0","0",0,0.0104446201488169
"14064",1015254,47,"0","0",0,0.0239313186957955
"14065",178511,29,"0","0",0,0.00819257010813066
"14066",952096,33,"0","0",0,0.00751880009984314
"14067",562029,69,"0","1",1,0.593237211247387
"14068",351768,24,"0","0",0,0.012164505905258
"14069",148032,44,"0","0",0,0.0182959856277404
"14070",1037992,48,"0","0",0,0.00736506186437289
"14071",1013340,39,"0","0",1,0.476721069005462
"14072",979993,36,"0","0",0,0.0106321462039249
"14073",253605,47,"0","0",0,0.252677941191788
"14074",483937,81,"1","1",1,0.997017840730708
"14075",871692,46,"0","0",0,0.00971403657064177
"14076",75333,58,"0","0",1,0.760879764636613
"14077",677169,63,"0","0",0,0.012227062382538
"14078",714447,28,"0","0",0,0.00934245640861981
"14079",516786,79,"1","1",1,0.991890642414144
"14080",644550,37,"0","0",0,0.00945064529009973
"14081",221907,47,"0","0",0,0.00757353263514339
"14082",111469,33,"0","0",0,0.00689837892338241
"14083",994922,62,"0","0",0,0.0130535022948575
"14084",207607,28,"0","0",0,0.0210348302732508
"14085",831096,73,"0","0",1,0.593044170897528
"14086",118838,68,"0","0",0,0.0177687479167927
"14087",143009,41,"0","0",0,0.171256806249966
"14088",44036,23,"0","0",0,0.00529133315043839
"14089",633557,47,"0","1",0,0.347226851062244
"14090",698018,69,"0","0",0,0.0401081733098491
"14091",96559,78,"0","0",0,0.0718211938329111
"14092",351395,30,"0","0",0,0.00729957692524491
"14093",45370,21,"0","0",0,0.00603607971823399
"14094",147882,57,"0","0",0,0.0119273551547408
"14095",38223,44,"0","0",0,0.00958142044574767
"14096",778384,27,"0","0",0,0.0121254432761559
"14097",355325,22,"0","0",0,0.00573575891007022
"14098",1053763,65,"0","0",0,0.0178502395159116
"14099",1026392,69,"0","0",0,0.0163909680290862
"14100",132113,57,"0","0",0,0.011388408300708
"14101",227885,46,"0","0",0,0.00540707138633455
"14102",115190,70,"0","0",0,0.0133687180187383
"14103",278049,61,"0","0",0,0.0258810988378318
"14104",693714,69,"0","0",0,0.0954896108896594
"14105",889202,25,"0","0",0,0.00852318444937874
"14106",899053,40,"0","0",0,0.101041855217683
"14107",151564,54,"0","1",0,0.0176789038268035
"14108",430703,26,"0","0",0,0.00931462974035339
"14109",374207,23,"0","0",0,0.00439124779265308
"14110",668205,26,"0","0",0,0.0145115252472412
"14111",97244,38,"0","0",0,0.2000818502814
"14112",293068,60,"1","1",1,0.834469408609099
"14113",459981,37,"0","0",0,0.12763211089079
"14114",1046750,27,"0","0",0,0.0103444359522803
"14115",965199,29,"0","0",0,0.0151573313781781
"14116",513840,79,"0","1",1,0.796548102265332
"14117",506736,68,"0","0",0,0.00844146907403298
"14118",946893,55,"1","1",1,0.784518636445835
"14119",500641,83,"1","1",1,0.98925185450864
"14120",401225,25,"0","0",0,0.00422230755025924
"14121",694755,70,"0","0",0,0.0199297172368756
"14122",583132,32,"0","0",1,0.403346323891289
"14123",735099,71,"0","1",1,0.963108090132461
"14124",392811,20,"0","0",0,0.00618921291366387
"14125",715937,55,"0","0",0,0.0125598235062994
"14126",977446,69,"0","0",0,0.00833203456400934
"14127",455478,27,"0","0",0,0.0210173337151239
"14128",1046168,32,"0","0",0,0.163246706672473
"14129",496671,53,"0","0",0,0.0176456314296236
"14130",537102,24,"0","0",0,0.00595674646173204
"14131",988390,28,"0","0",0,0.0210413455811249
"14132",656264,29,"0","0",0,0.359216474672134
"14133",191628,62,"0","0",0,0.0197853666592584
"14134",777240,68,"1","1",1,0.899340209165481
"14135",729253,76,"0","0",0,0.0148181485864275
"14136",167641,61,"0","0",0,0.0139044220733619
"14137",1040390,48,"0","0",0,0.21137652271863
"14138",775028,67,"1","1",1,0.990352831216863
"14139",773230,21,"0","0",0,0.00835105044327025
"14140",1004878,51,"1","1",1,0.995491508462795
"14141",996130,72,"0","0",0,0.0306086248350198
"14142",448505,19,"0","0",0,0.00517887658282763
"14143",8430,54,"0","1",1,0.497024366385273
"14144",1037950,46,"0","0",0,0.0140016049764737
"14145",378726,76,"0","0",0,0.00948706671566795
"14146",63100,67,"0","0",0,0.0198523371292847
"14147",113483,70,"0","0",0,0.00981381535561054
"14148",472699,69,"0","0",0,0.191661558451315
"14149",744713,31,"0","0",0,0.0996069153512008
"14150",747212,73,"1","1",1,0.874530708472463
"14151",17031,43,"0","0",0,0.0136187624708308
"14152",388204,53,"0","0",0,0.375962409345542
"14153",766870,41,"0","0",0,0.0391463623601239
"14154",175610,57,"0","0",0,0.140102597625966
"14155",160784,49,"0","1",0,0.163795180332339
"14156",822345,29,"0","0",0,0.0070406879422534
"14157",768903,43,"0","0",0,0.191500806376551
"14158",820219,69,"0","0",0,0.00868153416684728
"14159",21205,46,"0","0",0,0.0150249172378934
"14160",570892,55,"0","0",0,0.0938464574649521
"14161",868834,87,"0","1",1,0.972321763071299
"14162",52219,68,"0","0",0,0.0434621060654832
"14163",304176,54,"0","0",0,0.0182071377430836
"14164",928633,73,"0","0",0,0.0177841773046658
"14165",167047,86,"0","1",1,0.975504601430863
"14166",459094,28,"0","0",0,0.0123731611299227
"14167",627507,25,"0","0",0,0.00652149243838653
"14168",1053195,55,"0","0",0,0.0103376446405838
"14169",822102,55,"0","1",1,0.965551846485736
"14170",132855,49,"0","0",0,0.200861795001755
"14171",598637,60,"0","0",0,0.0597603234747591
"14172",960615,57,"1","1",1,0.991643379506892
"14173",603713,55,"0","0",0,0.0389263565372411
"14174",766,66,"1","1",1,0.993680249619809
"14175",362249,56,"0","1",1,0.958708797789749
"14176",102480,66,"0","0",0,0.015002474506993
"14177",1013198,50,"0","0",0,0.0197314762223648
"14178",205000,45,"1","1",1,0.992954509343728
"14179",903103,22,"0","0",0,0.00613144620046894
"14180",599906,20,"0","0",0,0.00625743349519816
"14181",621021,30,"0","0",0,0.274045970265146
"14182",684095,29,"0","0",0,0.00629485524233958
"14183",396112,39,"0","0",0,0.278870815013448
"14184",817605,56,"1","1",1,0.988763077898324
"14185",841236,51,"0","0",0,0.389093066687642
"14186",487769,79,"0","0",0,0.0186369645281344
"14187",299505,59,"0","0",0,0.0121303138836682
"14188",494921,65,"0","0",0,0.0181831293156188
"14189",242100,43,"0","1",0,0.284057683426725
"14190",615003,29,"0","0",0,0.00814186771776502
"14191",94893,39,"0","0",0,0.00839430543757273
"14192",1026480,81,"0","0",0,0.0318504009223196
"14193",536331,57,"0","0",0,0.00812457581383907
"14194",177876,22,"0","0",0,0.0061383863065281
"14195",525681,41,"0","1",0,0.00721623371704265
"14196",39716,50,"0","0",0,0.300626396682166
"14197",172841,27,"0","0",0,0.00602853485288798
"14198",685646,60,"0","0",0,0.044558947765266
"14199",126738,19,"0","0",0,0.00735217061610953
"14200",907453,76,"1","1",1,0.995855298604329
"14201",208360,56,"1","1",1,0.980430042202451
"14202",990316,25,"0","0",0,0.0167194591191269
"14203",1044407,35,"0","1",0,0.261893380856745
"14204",698130,61,"0","0",0,0.0132697972217505
"14205",101814,69,"0","0",0,0.235433510327496
"14206",176598,56,"0","0",0,0.0217100119555395
"14207",1086700,38,"0","0",0,0.00885159853234243
"14208",386932,44,"0","0",0,0.22729347195303
"14209",739600,49,"0","0",0,0.062439178609381
"14210",244512,74,"1","0",1,0.766329911724633
"14211",432790,59,"0","1",1,0.549756398117912
"14212",793197,63,"0","1",0,0.383636058453113
"14213",283228,23,"0","0",0,0.00556939241610888
"14214",841484,62,"0","0",1,0.624637970729802
"14215",722042,33,"0","1",0,0.192413049356386
"14216",431938,22,"0","0",0,0.00569629191369447
"14217",220953,23,"0","0",0,0.00404600284223975
"14218",27689,46,"0","0",0,0.0200996601829326
"14219",538040,71,"0","1",1,0.719654497414301
"14220",949208,19,"0","0",0,0.00459689622257162
"14221",184261,39,"0","0",0,0.0126481876188009
"14222",797690,40,"0","0",0,0.174727526058349
"14223",947388,44,"0","1",0,0.0162639084397058
"14224",982799,42,"0","0",0,0.0104351364060741
"14225",63130,58,"0","0",0,0.014348237010677
"14226",212661,33,"0","0",0,0.00926092400810542
"14227",117229,60,"0","0",0,0.0164633892998271
"14228",919877,45,"0","0",0,0.0131134376822027
"14229",642396,32,"0","0",0,0.0883335568350793
"14230",711864,55,"0","1",1,0.522407974115832
"14231",584301,62,"0","0",0,0.00747697552863191
"14232",538709,25,"0","0",0,0.0109529337374581
"14233",619922,37,"0","0",0,0.00610016795626344
"14234",782068,67,"0","0",0,0.0297889766601368
"14235",21446,34,"0","0",1,0.526660997196627
"14236",917542,79,"0","0",0,0.020272537572289
"14237",488439,26,"0","0",0,0.0163793936392355
"14238",1050126,21,"0","0",0,0.00925215124184146
"14239",174939,56,"0","1",1,0.47548501299715
"14240",896552,72,"0","1",1,0.967173987257493
"14241",577359,49,"0","0",0,0.014624060242302
"14242",844958,72,"1","1",1,0.988963900824381
"14243",752398,57,"0","1",1,0.971947778005862
"14244",659028,48,"0","0",0,0.00921480149783394
"14245",474158,75,"0","0",0,0.0215747342237936
"14246",1075011,43,"0","1",1,0.441660390708591
"14247",254791,76,"1","1",1,0.994363871316434
"14248",439404,45,"0","0",0,0.00902046404054591
"14249",954504,25,"0","0",0,0.00662792425817263
"14250",360373,31,"0","1",0,0.147464053822795
"14251",502523,25,"0","0",0,0.0050071361430207
"14252",439264,25,"0","0",0,0.00805979451324996
"14253",573956,37,"0","0",0,0.00963628982141873
"14254",695871,94,"1","1",1,0.995332231778499
"14255",232361,33,"0","1",0,0.120164786055678
"14256",372989,26,"0","0",0,0.00454616060860805
"14257",974253,79,"0","1",1,0.976741744366786
"14258",1067851,26,"0","0",0,0.0273436942244714
"14259",179079,56,"0","0",1,0.562997392944287
"14260",765382,56,"1","1",1,0.992852941609386
"14261",1065353,54,"1","1",1,0.8818574356297
"14262",146775,21,"0","0",0,0.00738144950399908
"14263",222255,36,"0","0",1,0.465983109206982
"14264",823278,61,"0","1",1,0.967444878850665
"14265",632175,36,"0","0",0,0.00611031671420165
"14266",797083,54,"0","1",0,0.394811314570466
"14267",83265,63,"0","0",0,0.0278641520189972
"14268",781047,68,"0","0",0,0.0128219227788085
"14269",158574,48,"0","0",0,0.00595102675302598
"14270",905417,38,"0","0",0,0.0280809930916086
"14271",190705,70,"0","1",1,0.970073754591973
"14272",132650,23,"0","0",0,0.00728366779475439
"14273",572581,55,"0","1",1,0.524252318805467
"14274",195837,27,"0","0",0,0.00972085092768404
"14275",242765,52,"0","1",1,0.557324249189476
"14276",174458,49,"0","0",0,0.0110068134251713
"14277",912979,27,"0","0",0,0.0107831444262713
"14278",596960,52,"0","0",0,0.0164097523156789
"14279",817665,66,"0","1",1,0.961286810395687
"14280",325823,33,"0","1",1,0.448120205520082
"14281",1062033,67,"0","1",1,0.632477787778677
"14282",349466,26,"0","0",0,0.00710244436081397
"14283",214190,87,"1","1",1,0.995173873127308
"14284",735598,68,"0","0",0,0.019715830661153
"14285",5357,44,"0","0",0,0.19203342515191
"14286",412662,70,"0","0",0,0.0155161732881576
"14287",992031,41,"1","0",1,0.838379700981481
"14288",351602,58,"0","0",1,0.495764856960379
"14289",869018,62,"0","0",0,0.0226620168579099
"14290",836476,45,"0","0",0,0.0127977236521515
"14291",264747,36,"0","0",0,0.0064292521750721
"14292",1082133,28,"0","0",0,0.00929009085978551
"14293",836023,56,"0","0",0,0.0127631244420326
"14294",774240,59,"0","1",1,0.52378555609424
"14295",1046274,43,"0","0",0,0.00901484413212334
"14296",1102426,71,"0","1",1,0.969414726601222
"14297",997119,70,"1","1",1,0.993511496600123
"14298",468304,21,"0","0",0,0.00763293529588108
"14299",720728,36,"0","0",0,0.0137236872203411
"14300",347261,61,"0","1",1,0.577064219299224
"14301",709235,60,"0","0",0,0.0281755271832287
"14302",4723,71,"0","0",0,0.0182342702796689
"14303",320444,35,"0","0",0,0.0192489164860867
"14304",976415,52,"0","1",1,0.523669829403038
"14305",760129,58,"1","1",1,0.894692036695597
"14306",898793,25,"0","0",0,0.0102964173301469
"14307",1021575,55,"0","0",0,0.0123981234909222
"14308",504266,65,"0","1",1,0.584524422119986
"14309",354842,71,"1","1",1,0.984169108554377
"14310",1020907,23,"0","0",0,0.00751496336392082
"14311",724440,42,"0","1",1,0.839577641948991
"14312",786508,23,"0","0",0,0.00541463568695698
"14313",818549,32,"0","0",0,0.0119814190793732
"14314",1045412,82,"0","0",0,0.0229751604411862
"14315",583270,50,"0","1",0,0.149785015634751
"14316",739185,44,"0","0",0,0.216275552312978
"14317",1000090,58,"1","1",1,0.991306577788294
"14318",1084957,83,"1","1",1,0.995720412407441
"14319",757940,53,"0","0",0,0.175291750643466
"14320",317898,51,"0","0",1,0.413201054488764
"14321",671680,55,"0","1",1,0.727338574335129
"14322",440077,60,"1","1",1,0.994146880808846
"14323",604100,27,"0","0",0,0.00633329544598415
"14324",474366,47,"0","1",0,0.280347411450334
"14325",385078,21,"0","0",0,0.00551261821428989
"14326",120848,71,"0","0",0,0.0880062711792822
"14327",805464,34,"0","0",0,0.017341370858728
"14328",911793,74,"1","1",1,0.925856054911445
"14329",1045749,34,"0","0",0,0.00689892103344097
"14330",844370,20,"0","0",0,0.00633772498725783
"14331",21116,48,"0","0",0,0.00993271447854814
"14332",658253,62,"0","1",1,0.936945811657706
"14333",960028,34,"0","0",0,0.0191999605167411
"14334",551308,71,"0","0",1,0.616961921039432
"14335",398202,82,"1","1",1,0.930970771389712
"14336",1013579,89,"1","1",1,0.997495776644243
"14337",1092042,30,"0","0",0,0.00728866106173269
"14338",169944,55,"0","0",0,0.00781177750090894
"14339",213513,38,"0","0",0,0.00831223827495298
"14340",706320,50,"0","0",0,0.00716408480929647
"14341",724907,21,"0","0",0,0.00631948803379467
"14342",638266,41,"0","0",0,0.0101563132810238
"14343",907280,48,"0","1",0,0.249100030418764
"14344",227152,38,"0","0",0,0.00670774683555236
"14345",242321,87,"0","0",0,0.0277218342966049
"14346",1001106,19,"0","0",0,0.00616762555101631
"14347",176459,71,"0","1",1,0.638927737111367
"14348",686200,42,"0","0",0,0.131104289113336
"14349",899900,78,"1","1",1,0.874362933228174
"14350",967474,52,"0","0",1,0.477677080551101
"14351",840,51,"0","0",0,0.0105367543772153
"14352",372887,29,"0","0",0,0.145481607070456
"14353",759039,67,"1","1",1,0.994187762938905
"14354",899863,61,"0","0",0,0.0117472360572392
"14355",720475,67,"0","0",0,0.0329977095615863
"14356",393325,24,"0","0",0,0.012120179155035
"14357",797344,57,"0","0",0,0.0109908358573897
"14358",124679,90,"0","0",0,0.0183834698673685
"14359",176928,22,"0","0",0,0.00601896934252457
"14360",445839,77,"0","0",0,0.0174141579642699
"14361",181891,20,"0","0",0,0.00623204757150134
"14362",642299,41,"0","0",1,0.422684505470533
"14363",831541,40,"0","1",0,0.11568617416877
"14364",817108,27,"0","0",0,0.00761478405822276
"14365",1069164,55,"0","0",0,0.236856832451783
"14366",180969,32,"0","1",1,0.822810779165809
"14367",55531,62,"0","0",1,0.463302412022596
"14368",1104731,53,"1","1",1,0.993225726552623
"14369",327284,37,"0","0",0,0.179189197781561
"14370",637743,49,"0","0",0,0.0058173683847593
"14371",858375,65,"0","0",0,0.0288129761113254
"14372",896683,24,"0","0",0,0.00950263022049212
"14373",155572,47,"0","0",0,0.00959377279707895
"14374",19917,32,"0","0",0,0.00522621717602209
"14375",414434,22,"0","0",0,0.00398286382851105
"14376",248222,23,"0","0",0,0.00795717404322785
"14377",636051,50,"1","1",1,0.835359900616315
"14378",108884,47,"0","0",0,0.0129327708361862
"14379",343177,73,"0","0",0,0.0102583493977571
"14380",252592,36,"0","0",0,0.010391524955619
"14381",1098495,63,"1","1",1,0.99331470544953
"14382",585107,69,"0","0",1,0.487515277643286
"14383",943587,35,"0","0",0,0.0136699635813808
"14384",288782,54,"0","0",0,0.171286141516297
"14385",861309,71,"0","0",0,0.0540568299947238
"14386",540547,67,"0","0",0,0.029803450450639
"14387",441002,62,"0","0",0,0.00789672746943662
"14388",478992,73,"1","1",1,0.993335875880859
"14389",422998,70,"0","0",0,0.00973496605531559
"14390",688490,34,"0","0",0,0.0108264645729844
"14391",347307,37,"0","0",0,0.0132925183123308
"14392",191920,74,"0","0",0,0.0284896907087232
"14393",843705,22,"0","0",0,0.00763384367646321
"14394",425435,29,"0","0",0,0.313431518267954
"14395",1035908,88,"0","1",1,0.718032480122936
"14396",1013106,57,"0","0",0,0.0211749087259872
"14397",275609,32,"0","0",0,0.0149091579972868
"14398",714499,22,"0","0",0,0.0103183422476516
"14399",607,52,"0","0",0,0.0410228143869253
"14400",773602,59,"0","0",0,0.0190555594568132
"14401",551242,33,"0","0",0,0.0167697841634933
"14402",911160,31,"0","0",0,0.0120108938277119
"14403",659696,78,"0","1",1,0.959867630771134
"14404",463303,44,"0","1",1,0.907068574916998
"14405",239349,61,"0","0",0,0.0142761585122592
"14406",553781,38,"0","0",0,0.0106618151774517
"14407",751454,76,"0","0",1,0.440719339815803
"14408",271105,48,"0","1",1,0.43746838724986
"14409",1066850,66,"0","0",1,0.653830959657241
"14410",530120,32,"0","0",0,0.108357623510576
"14411",865036,62,"0","0",0,0.0160667903484851
"14412",639698,31,"0","0",0,0.00582459149072444
"14413",571409,32,"0","0",0,0.00887003116905138
"14414",216654,76,"0","0",1,0.499808868865983
"14415",179596,52,"0","0",1,0.514065989025912
"14416",49186,44,"0","1",0,0.388384767895015
"14417",342920,50,"1","1",1,0.992320564490833
